2026-05-31T15:52:33.983148756-0400,,_aura._tcp.local
2026-05-31T15:52:34.927099346-0400,192.168.88.1,
2026-05-31T15:52:39.031568856-0400,192.168.88.1,_spotify-connect._tcp.local
2026-05-31T15:52:39.031984707-0400,,_spotify-connect._tcp.local
2026-05-31T15:52:39.031984853-0400,,_spotify-connect._tcp.local
2026-05-31T15:52:39.032230740-0400,,_spotify-connect._tcp.local
2026-05-31T15:52:39.032400831-0400,,_spotify-connect._tcp.local
2026-05-31T15:52:39.032729003-0400,,_spotify-connect._tcp.local
2026-05-31T15:52:39.033205938-0400,,_spotify-connect._tcp.local
2026-05-31T15:52:39.821288616-0400,192.168.88.1,
2026-05-31T15:52:44.362456196-0400,192.168.88.138,
2026-05-31T15:52:44.679818287-0400,192.168.88.1,
2026-05-31T15:52:45.655417398-0400,192.168.88.1,
2026-05-31T15:52:47.652291353-0400,192.168.88.1,
2026-05-31T15:52:48.581763156-0400,192.168.88.1,
2026-05-31T15:52:48.581966053-0400,192.168.88.1,
2026-05-31T15:52:54.436540466-0400,192.168.88.1,
2026-05-31T15:52:54.612956754-0400,192.168.88.138,3.debian.pool.ntp.org
2026-05-31T15:52:54.613013405-0400,192.168.88.138,3.debian.pool.ntp.org
2026-05-31T15:52:54.634624157-0400,192.168.88.2,3.debian.pool.ntp.org
2026-05-31T15:52:54.634771659-0400,192.168.88.2,3.debian.pool.ntp.org
2026-05-31T15:52:54.635056983-0400,192.168.88.138,
2026-05-31T15:53:04.200406586-0400,192.168.88.1,
2026-05-31T15:53:14.077959876-0400,192.168.88.1,
2026-05-31T15:53:17.094467558-0400,192.168.88.1,
2026-05-31T15:53:23.958153625-0400,192.168.88.1,
2026-05-31T15:53:28.341272973-0400,,
2026-05-31T15:53:29.757232713-0400,,
2026-05-31T15:53:30.311261022-0400,,
2026-05-31T15:53:31.291804417-0400,,
2026-05-31T15:53:32.684568986-0400,192.168.88.1,_hue._tcp.local
2026-05-31T15:53:32.684785265-0400,,_hue._tcp.local
2026-05-31T15:53:32.711238614-0400,192.168.88.1,_nanoleafapi._tcp.local
2026-05-31T15:53:32.711492898-0400,,_nanoleafapi._tcp.local
2026-05-31T15:53:32.758242849-0400,192.168.88.1,_wled._tcp.local
2026-05-31T15:53:32.758498911-0400,,_wled._tcp.local
2026-05-31T15:53:32.852679852-0400,192.168.88.1,_srgbmods-wlc._tcp.local
2026-05-31T15:53:32.852882391-0400,,_srgbmods-wlc._tcp.local
2026-05-31T15:53:32.884758873-0400,192.168.88.1,_aura._tcp.local
2026-05-31T15:53:32.884981492-0400,,_aura._tcp.local
2026-05-31T15:53:33.837805444-0400,192.168.88.1,
2026-05-31T15:53:37.112709695-0400,192.168.88.138,0.debian.pool.ntp.org
2026-05-31T15:53:37.112867829-0400,192.168.88.138,0.debian.pool.ntp.org
2026-05-31T15:53:37.136312293-0400,192.168.88.2,0.debian.pool.ntp.org
2026-05-31T15:53:37.136559847-0400,192.168.88.2,0.debian.pool.ntp.org
2026-05-31T15:53:37.136813038-0400,192.168.88.138,
2026-05-31T15:53:37.216825085-0400,,
2026-05-31T15:53:37.722918672-0400,,
2026-05-31T15:53:38.713521453-0400,,
2026-05-31T15:53:40.207166621-0400,,
2026-05-31T15:53:41.171788137-0400,,
2026-05-31T15:53:42.170229154-0400,,
2026-05-31T15:53:42.244118171-0400,,
2026-05-31T15:53:42.244256833-0400,,
2026-05-31T15:53:43.719270914-0400,192.168.88.1,
2026-05-31T15:53:44.084896793-0400,192.168.88.1,
2026-05-31T15:53:44.706118977-0400,192.168.88.1,
2026-05-31T15:53:46.173409823-0400,,
2026-05-31T15:53:46.739610320-0400,192.168.88.1,
2026-05-31T15:53:47.108524157-0400,,
2026-05-31T15:53:47.363866135-0400,192.168.88.138,1.debian.pool.ntp.org
2026-05-31T15:53:47.363973943-0400,192.168.88.138,1.debian.pool.ntp.org
2026-05-31T15:53:47.391845174-0400,192.168.88.2,1.debian.pool.ntp.org
2026-05-31T15:53:47.391845708-0400,192.168.88.2,1.debian.pool.ntp.org
2026-05-31T15:53:47.392319915-0400,192.168.88.138,
2026-05-31T15:53:47.669884986-0400,192.168.88.1,
2026-05-31T15:53:47.669885421-0400,192.168.88.1,
2026-05-31T15:53:48.095686319-0400,,
2026-05-31T15:53:49.157740100-0400,,
2026-05-31T15:53:50.070376188-0400,,
2026-05-31T15:53:51.050964494-0400,,
2026-05-31T15:53:52.147691541-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:53:52.147809306-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:53:52.148692357-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:53:52.148932843-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:53:52.163682121-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:53:52.163847580-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:53:52.164238156-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:53:52.164527745-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:53:52.165035543-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:53:52.165193141-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:53:53.597858924-0400,192.168.88.1,
2026-05-31T15:53:57.612946752-0400,192.168.88.138,2.debian.pool.ntp.org
2026-05-31T15:53:57.613056797-0400,192.168.88.138,2.debian.pool.ntp.org
2026-05-31T15:53:57.637463617-0400,192.168.88.2,2.debian.pool.ntp.org
2026-05-31T15:53:57.637644250-0400,192.168.88.2,2.debian.pool.ntp.org
2026-05-31T15:53:57.638000205-0400,192.168.88.138,
2026-05-31T15:54:03.480195121-0400,192.168.88.1,
2026-05-31T15:54:07.863105617-0400,192.168.88.138,3.debian.pool.ntp.org
2026-05-31T15:54:07.863215394-0400,192.168.88.138,3.debian.pool.ntp.org
2026-05-31T15:54:07.864000592-0400,192.168.88.2,3.debian.pool.ntp.org
2026-05-31T15:54:07.890430403-0400,192.168.88.2,3.debian.pool.ntp.org
2026-05-31T15:54:07.890743362-0400,192.168.88.138,
2026-05-31T15:54:13.419654813-0400,192.168.88.1,
2026-05-31T15:54:13.867605059-0400,,
2026-05-31T15:54:16.463665777-0400,192.168.88.1,
2026-05-31T15:54:23.358494312-0400,192.168.88.1,
2026-05-31T15:54:29.058409530-0400,192.168.88.1,
2026-05-31T15:54:29.058409968-0400,192.168.88.1,
2026-05-31T15:54:30.063015869-0400,192.168.88.1,
2026-05-31T15:54:30.063016277-0400,192.168.88.1,
2026-05-31T15:54:31.059695788-0400,192.168.88.1,
2026-05-31T15:54:31.059696127-0400,192.168.88.1,
2026-05-31T15:54:32.067514381-0400,192.168.88.1,
2026-05-31T15:54:32.067514730-0400,192.168.88.1,
2026-05-31T15:54:32.137431526-0400,192.168.88.1,_hue._tcp.local
2026-05-31T15:54:32.137636730-0400,,_hue._tcp.local
2026-05-31T15:54:32.164927892-0400,192.168.88.1,_nanoleafapi._tcp.local
2026-05-31T15:54:32.165072868-0400,,_nanoleafapi._tcp.local
2026-05-31T15:54:32.214190425-0400,192.168.88.1,_wled._tcp.local
2026-05-31T15:54:32.214464723-0400,,_wled._tcp.local
2026-05-31T15:54:32.305346659-0400,192.168.88.1,_srgbmods-wlc._tcp.local
2026-05-31T15:54:32.305544005-0400,,_srgbmods-wlc._tcp.local
2026-05-31T15:54:32.337644304-0400,192.168.88.1,_aura._tcp.local
2026-05-31T15:54:32.337880305-0400,,_aura._tcp.local
2026-05-31T15:54:33.299219509-0400,192.168.88.1,
2026-05-31T15:54:33.829552656-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:33.830121170-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:33.831148580-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:33.831223909-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:33.843759722-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:33.843759872-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:33.844199652-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:33.844312357-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:33.844605721-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:33.844957564-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:37.478389709-0400,192.168.88.1,_spotify-connect._tcp.local
2026-05-31T15:54:37.478390147-0400,,_spotify-connect._tcp.local
2026-05-31T15:54:37.478574392-0400,,_spotify-connect._tcp.local
2026-05-31T15:54:37.478678114-0400,,_spotify-connect._tcp.local
2026-05-31T15:54:37.478857409-0400,,_spotify-connect._tcp.local
2026-05-31T15:54:37.479306525-0400,,_spotify-connect._tcp.local
2026-05-31T15:54:37.479969584-0400,,_spotify-connect._tcp.local
2026-05-31T15:54:38.297106327-0400,192.168.88.1,
2026-05-31T15:54:39.792673970-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:39.792903711-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:39.793589595-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:39.793774259-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:39.807220174-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:39.807366257-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:39.807718025-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:39.807930643-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:39.808553612-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:39.808684825-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:43.239332224-0400,192.168.88.1,
2026-05-31T15:54:44.233496593-0400,192.168.88.1,
2026-05-31T15:54:45.755779778-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:45.755981993-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:45.756370814-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:45.756526974-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:45.770462909-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:45.770648105-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:45.771042607-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:45.771243304-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:45.771594295-0400,192.168.88.1,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:45.771731489-0400,,fe80::a332:8bbb:7497:5937._xboxda._tcp.local
2026-05-31T15:54:46.294088692-0400,192.168.88.1,
2026-05-31T15:54:47.214586110-0400,192.168.88.1,
2026-05-31T15:54:47.214768936-0400,192.168.88.1,
2026-05-31T15:54:53.178487154-0400,192.168.88.1,
2026-05-31T15:55:03.118604913-0400,192.168.88.1,
2026-05-31T15:55:13.090027677-0400,192.168.88.1,
2026-05-31T15:55:16.161873442-0400,192.168.88.1,
2026-05-31T15:55:22.362922659-0400,192.168.88.138,0.debian.pool.ntp.org
2026-05-31T15:55:22.362962739-0400,192.168.88.138,0.debian.pool.ntp.org
2026-05-31T15:55:22.420882877-0400,192.168.88.2,0.debian.pool.ntp.org
2026-05-31T15:55:22.420883357-0400,192.168.88.2,0.debian.pool.ntp.org
2026-05-31T15:55:22.421337495-0400,192.168.88.138,
2026-05-31T15:55:22.515304774-0400,212.138.170.134,
2026-05-31T15:55:26.246775305-0400,192.168.88.1,
2026-05-31T15:55:30.647182901-0400,,
2026-05-31T15:55:30.647443455-0400,,
2026-05-31T15:55:30.667416889-0400,,
2026-05-31T15:55:32.099962728-0400,,
2026-05-31T15:55:32.656606500-0400,,
2026-05-31T15:55:33.660569677-0400,,
2026-05-31T15:55:35.053680686-0400,192.168.88.1,_hue._tcp.local
2026-05-31T15:55:35.053916988-0400,,_hue._tcp.local
2026-05-31T15:55:35.081698825-0400,192.168.88.1,_nanoleafapi._tcp.local
2026-05-31T15:55:35.081924244-0400,,_nanoleafapi._tcp.local
2026-05-31T15:55:35.128330535-0400,192.168.88.1,_wled._tcp.local
2026-05-31T15:55:35.128483361-0400,,_wled._tcp.local
2026-05-31T15:55:35.220596130-0400,192.168.88.1,_srgbmods-wlc._tcp.local
2026-05-31T15:55:35.220875170-0400,,_srgbmods-wlc._tcp.local
2026-05-31T15:55:35.256013141-0400,192.168.88.1,_aura._tcp.local
2026-05-31T15:55:35.256337515-0400,,_aura._tcp.local
2026-05-31T15:55:36.218968521-0400,192.168.88.1,
2026-05-31T15:55:39.630225255-0400,,
2026-05-31T15:55:40.636040192-0400,,
2026-05-31T15:55:41.626219557-0400,,
2026-05-31T15:55:42.635288567-0400,,
2026-05-31T15:55:43.630963763-0400,,
2026-05-31T15:55:44.626925431-0400,,
2026-05-31T15:55:46.189745191-0400,192.168.88.1,
2026-05-31T15:55:47.188780914-0400,192.168.88.1,
2026-05-31T15:55:48.659406723-0400,,
2026-05-31T15:55:49.265434445-0400,192.168.88.1,
2026-05-31T15:55:49.606015191-0400,,
2026-05-31T15:55:50.177209472-0400,192.168.88.1,
2026-05-31T15:55:50.177400361-0400,192.168.88.1,
2026-05-31T15:55:50.597807447-0400,,
2026-05-31T15:55:51.667086756-0400,,
2026-05-31T15:55:52.598241486-0400,,
2026-05-31T15:55:53.590824720-0400,,
2026-05-31T15:55:56.160243772-0400,192.168.88.1,
2026-05-31T15:55:57.799941417-0400,192.168.88.138,
2026-05-31T15:55:57.867513725-0400,212.138.170.134,
2026-05-31T15:56:06.185334029-0400,192.168.88.1,
2026-05-31T15:56:06.790985288-0400,192.168.88.138,
2026-05-31T15:56:06.791220666-0400,192.168.88.254,
2026-05-31T15:56:11.863192201-0400,,
2026-05-31T15:56:11.863341634-0400,,
2026-05-31T15:56:15.932176521-0400,192.168.88.1,
2026-05-31T15:56:18.939121000-0400,192.168.88.1,
2026-05-31T15:56:25.651834353-0400,192.168.88.1,
2026-05-31T15:56:30.049787412-0400,192.168.88.138,
2026-05-31T15:56:31.226596190-0400,192.168.88.1,
2026-05-31T15:56:31.226596647-0400,192.168.88.1,
2026-05-31T15:56:32.205753421-0400,192.168.88.1,
2026-05-31T15:56:32.205753830-0400,192.168.88.1,
2026-05-31T15:56:33.187901809-0400,192.168.88.1,
2026-05-31T15:56:33.187902257-0400,192.168.88.1,
2026-05-31T15:56:34.169860764-0400,192.168.88.1,
2026-05-31T15:56:34.169861164-0400,192.168.88.1,
2026-05-31T15:56:34.233137513-0400,192.168.88.1,_hue._tcp.local
2026-05-31T15:56:34.233351279-0400,,_hue._tcp.local
2026-05-31T15:56:34.262762991-0400,192.168.88.1,_nanoleafapi._tcp.local
2026-05-31T15:56:34.263016263-0400,,_nanoleafapi._tcp.local
2026-05-31T15:56:34.309225803-0400,192.168.88.1,_wled._tcp.local
2026-05-31T15:56:34.309407231-0400,,_wled._tcp.local
2026-05-31T15:56:34.397305934-0400,192.168.88.1,_srgbmods-wlc._tcp.local
2026-05-31T15:56:34.397586969-0400,,_srgbmods-wlc._tcp.local
2026-05-31T15:56:34.429160237-0400,192.168.88.1,_aura._tcp.local
2026-05-31T15:56:34.429364176-0400,,_aura._tcp.local
2026-05-31T15:56:35.159357367-0400,,
2026-05-31T15:56:35.159447281-0400,,
2026-05-31T15:56:35.370168377-0400,192.168.88.1,
2026-05-31T15:56:39.451378892-0400,192.168.88.1,_spotify-connect._tcp.local
2026-05-31T15:56:39.451551543-0400,,_spotify-connect._tcp.local
2026-05-31T15:56:39.451751726-0400,,_spotify-connect._tcp.local
2026-05-31T15:56:39.451905619-0400,,_spotify-connect._tcp.local
2026-05-31T15:56:39.452078424-0400,,_spotify-connect._tcp.local
2026-05-31T15:56:39.452223430-0400,,_spotify-connect._tcp.local
2026-05-31T15:56:39.452733900-0400,,_spotify-connect._tcp.local
2026-05-31T15:56:40.268286866-0400,192.168.88.1,
2026-05-31T15:56:45.084545320-0400,192.168.88.1,
2026-05-31T15:56:45.300395352-0400,192.168.88.138,
2026-05-31T15:56:47.029458181-0400,192.168.88.1,
2026-05-31T15:56:48.102295400-0400,192.168.88.1,
2026-05-31T15:56:48.969784259-0400,192.168.88.1,
2026-05-31T15:56:48.969949180-0400,192.168.88.1,
2026-05-31T15:56:54.798706787-0400,192.168.88.1,
2026-05-31T15:57:04.513925403-0400,192.168.88.1,
2026-05-31T15:57:05.549734962-0400,192.168.88.138,
2026-05-31T15:57:14.343021907-0400,192.168.88.1,
2026-05-31T15:57:15.800542605-0400,192.168.88.138,1.debian.pool.ntp.org
2026-05-31T15:57:15.800645462-0400,192.168.88.138,1.debian.pool.ntp.org
2026-05-31T15:57:15.829520797-0400,,
2026-05-31T15:57:15.829532443-0400,,
2026-05-31T15:57:15.829680387-0400,192.168.88.2,1.debian.pool.ntp.org
2026-05-31T15:57:15.829680594-0400,192.168.88.2,1.debian.pool.ntp.org
2026-05-31T15:57:15.830015040-0400,192.168.88.138,
2026-05-31T15:57:15.897592331-0400,212.138.170.134,
2026-05-31T15:57:19.326582197-0400,192.168.88.1,
2026-05-31T15:57:22.896000160-0400,,
2026-05-31T15:57:22.896348785-0400,,
2026-05-31T15:57:26.114431438-0400,192.168.88.1,
2026-05-31T15:57:30.486162643-0400,,
2026-05-31T15:57:31.913167025-0400,,
